"Ocean.Initial Cold surface ocean pH[10]",8.24297307973
"Ocean.Initial Cold surface ocean pH[11]",8.39801172588
"Ocean.Initial Cold surface ocean pH[12]",8.36413917174
"Ocean.Initial Cold surface ocean pH[13]",8.21510499065
"Ocean.Initial Cold surface ocean pH[14]",8.2342784816
"Ocean.Initial Cold surface ocean pH[15]",8.30967648149
"Ocean.Initial Cold surface ocean pH[16]",8.41987158767
"Ocean.Initial Cold surface ocean pH[17]",8.49701842763
"Ocean.Initial Cold surface ocean pH[18]",8.26898742452
"Ocean.Initial Cold surface ocean pH[19]",8.33952616177
"Ocean.Initial Cold surface ocean pH[20]",8.38808753533
"Ocean.Initial Cold surface ocean pH[21]",8.20326272679
"Ocean.Initial Cold surface ocean pH[22]",8.33707912762
"Ocean.Initial Cold surface ocean pH[23]",8.2387210729
"Ocean.Initial Cold surface ocean pH[24]",8.3097546986
"Ocean.Initial Cold surface ocean pH[25]",8.35316734463
"Ocean.Initial Cold surface ocean pH[26]",8.40256001767
"Ocean.Initial Cold surface ocean pH[27]",8.23033397142
"Ocean.Initial Cold surface ocean pH[28]",8.26001650053
"Ocean.Initial Cold surface ocean pH[29]",8.28202946416
"Ocean.Initial Cold surface ocean pH[30]",8.24987923931
"Ocean.Initial Cold surface ocean pH[31]",8.23650119725
"Ocean.Initial Cold surface ocean pH[32]",8.27505772993
"Ocean.Initial Cold surface ocean pH[33]",8.49177796741
"Ocean.Initial Cold surface ocean pH[34]",8.28261157511
"Ocean.Initial Cold surface ocean pH[35]",8.36364074505
"Ocean.Initial Cold surface ocean pH[36]",8.24863694103
"Ocean.Initial Cold surface ocean pH[37]",8.23283327921
"Ocean.Initial Cold surface ocean pH[38]",8.22303643905
"Ocean.Initial Cold surface ocean pH[39]",8.24377180743
"Ocean.Initial Cold surface ocean pH[40]",8.1795670166
"Ocean.Initial Cold surface ocean pH[41]",8.29251112296
"Ocean.Initial Cold surface ocean pH[42]",8.29915683248
"Ocean.Initial Cold surface ocean pH[43]",8.24161986324
"Ocean.Initial Cold surface ocean pH[44]",8.38118084441
"Ocean.Initial Cold surface ocean pH[45]",8.37901349558
"Ocean.Initial Cold surface ocean pH[46]",8.26293636925
"Ocean.Initial Cold surface ocean pH[47]",8.52350598566
"Ocean.Initial Cold surface ocean pH[48]",8.25693377792
"Ocean.Initial Cold surface ocean pH[49]",8.22450217305
"Ocean.Initial Cold surface ocean pH[50]",8.32589693299
"Ocean.Initial Cold surface ocean pH[51]",8.42308438755
"Ocean.Initial Cold surface ocean pH[52]",8.47829466882
"Ocean.Initial Cold surface ocean pH[53]",8.28192501114
"Ocean.Initial Cold surface ocean pH[54]",8.40119446379
"Ocean.Initial Cold surface ocean pH[55]",8.34322995424
"Ocean.Initial Cold surface ocean pH[56]",8.45177932286
"Ocean.Initial Cold surface ocean pH[57]",8.2786961488
"Ocean.Initial Cold surface ocean pH[58]",8.45961254032
"Ocean.Initial Cold surface ocean pH[59]",8.22433608244
"Ocean.Initial Cold surface ocean pH[60]",8.18801522169
"Ocean.Initial Cold surface ocean pH[61]",8.25226617004
"Ocean.Initial Cold surface ocean pH[62]",8.30715276422
"Ocean.Initial Cold surface ocean pH[63]",8.45283614135
"Ocean.Initial Cold surface ocean pH[64]",8.51630956551
"Ocean.Initial Cold surface ocean pH[65]",8.3413082362
"Ocean.Initial Cold surface ocean pH[66]",8.47699856135
"Ocean.Initial Cold surface ocean pH[67]",8.35822544855
"Ocean.Initial Cold surface ocean pH[68]",8.33311463147
"Ocean.Initial Cold surface ocean pH[69]",8.22859279354
"Ocean.Initial Cold surface ocean pH[70]",8.36546052549
"Ocean.Initial Cold surface ocean pH[71]",8.30114181243
"Ocean.Initial Cold surface ocean pH[72]",8.38312060726
"Ocean.Initial Cold surface ocean pH[73]",8.40676167082
"Ocean.Initial Cold surface ocean pH[74]",8.4094653976
"Ocean.Initial Cold surface ocean pH[75]",8.2971899321
"Ocean.Initial Cold surface ocean pH[76]",8.41073837058
"Ocean.Initial Cold surface ocean pH[77]",8.34005192734
"Ocean.Initial Cold surface ocean pH[78]",8.50098705579
"Ocean.Initial Cold surface ocean pH[79]",8.39628383103
"Ocean.Initial Cold surface ocean pH[80]",8.46625094276
"Ocean.Initial Cold surface ocean pH[81]",8.29622496882
"Ocean.Initial Cold surface ocean pH[82]",8.34849732878
"Ocean.Initial Cold surface ocean pH[83]",8.41453155485
"Ocean.Initial Cold surface ocean pH[84]",8.34664823757
"Ocean.Initial Cold surface ocean pH[85]",8.37643993387
"Ocean.Initial Cold surface ocean pH[86]",8.21839591049
"Ocean.Initial Cold surface ocean pH[87]",8.32602476266
"Ocean.Initial Cold surface ocean pH[88]",8.25991337575
"Ocean.Initial Cold surface ocean pH[89]",8.23371339375
"Ocean.Initial Cold surface ocean pH[90]",8.20733815312
"Ocean.Initial Cold surface ocean pH[91]",8.28758927734
"Ocean.Initial Cold surface ocean pH[92]",8.33083136614
"Ocean.Initial Cold surface ocean pH[93]",8.29489323224
"Ocean.Initial Cold surface ocean pH[94]",8.27473982387
"Ocean.Initial Cold surface ocean pH[95]",8.27970544773
"Ocean.Initial Cold surface ocean pH[96]",8.40849344646
"Ocean.Initial Cold surface ocean pH[97]",8.29394431129
"Ocean.Initial Cold surface ocean pH[98]",8.23795261909
"Ocean.Initial Cold surface ocean pH[99]",8.22947101579
"Ocean.Initial Cold surface ocean pH[100]",8.3224716368
"Ocean.Initial Deep ocean ocean carbon reservoir[1]",28982.9195645
"Ocean.Initial Deep ocean ocean carbon reservoir[2]",28411.2440737
"Ocean.Initial Deep ocean ocean carbon reservoir[3]",26572.0047142
"Ocean.Initial Deep ocean ocean carbon reservoir[4]",25711.1854893
"Ocean.Initial Deep ocean ocean carbon reservoir[5]",28645.5466538
"Ocean.Initial Deep ocean ocean carbon reservoir[6]",26933.2435578
"Ocean.Initial Deep ocean ocean carbon reservoir[7]",25893.3278544
"Ocean.Initial Deep ocean ocean carbon reservoir[8]",28934.9077518
"Ocean.Initial Deep ocean ocean carbon reservoir[9]",30546.0739616
"Ocean.Initial Deep ocean ocean carbon reservoir[10]",25000.6582805
"Ocean.Initial Deep ocean ocean carbon reservoir[11]",28822.2283501
"Ocean.Initial Deep ocean ocean carbon reservoir[12]",28161.5403201
"Ocean.Initial Deep ocean ocean carbon reservoir[13]",23328.3000406
"Ocean.Initial Deep ocean ocean carbon reservoir[14]",26990.6644344
"Ocean.Initial Deep ocean ocean carbon reservoir[15]",30463.5426239
"Ocean.Initial Deep ocean ocean carbon reservoir[16]",30101.9502869
"Ocean.Initial Deep ocean ocean carbon reservoir[17]",30673.5251691
"Ocean.Initial Deep ocean ocean carbon reservoir[18]",28946.1141651
"Ocean.Initial Deep ocean ocean carbon reservoir[19]",25326.9455648
"Ocean.Initial Deep ocean ocean carbon reservoir[20]",30107.8791747
"Ocean.Initial Deep ocean ocean carbon reservoir[21]",26934.9652934
"Ocean.Initial Deep ocean ocean carbon reservoir[22]",24829.3156767
"Ocean.Initial Deep ocean ocean carbon reservoir[23]",24535.6944974
"Ocean.Initial Deep ocean ocean carbon reservoir[24]",26677.4951551
"Ocean.Initial Deep ocean ocean carbon reservoir[25]",27547.9726766
"Ocean.Initial Deep ocean ocean carbon reservoir[26]",33338.0988173
"Ocean.Initial Deep ocean ocean carbon reservoir[27]",27102.5929108
"Ocean.Initial Deep ocean ocean carbon reservoir[28]",23274.8351416
"Ocean.Initial Deep ocean ocean carbon reservoir[29]",25401.6545451
"Ocean.Initial Deep ocean ocean carbon reservoir[30]",28348.9989895
"Ocean.Initial Deep ocean ocean carbon reservoir[31]",30115.8804382
"Ocean.Initial Deep ocean ocean carbon reservoir[32]",28791.0110039
"Ocean.Initial Deep ocean ocean carbon reservoir[33]",26864.547766
"Ocean.Initial Deep ocean ocean carbon reservoir[34]",26087.1394746
"Ocean.Initial Deep ocean ocean carbon reservoir[35]",24720.2224136
"Ocean.Initial Deep ocean ocean carbon reservoir[36]",27411.2692997
"Ocean.Initial Deep ocean ocean carbon reservoir[37]",27278.2910028
"Ocean.Initial Deep ocean ocean carbon reservoir[38]",26822.8159845
"Ocean.Initial Deep ocean ocean carbon reservoir[39]",28238.6284274
"Ocean.Initial Deep ocean ocean carbon reservoir[40]",26630.5050305
"Ocean.Initial Deep ocean ocean carbon reservoir[41]",29325.4627288
"Ocean.Initial Deep ocean ocean carbon reservoir[42]",28634.6871453
"Ocean.Initial Deep ocean ocean carbon reservoir[43]",28185.0399655
"Ocean.Initial Deep ocean ocean carbon reservoir[44]",24835.3588706
"Ocean.Initial Deep ocean ocean carbon reservoir[45]",27086.5482902
"Ocean.Initial Deep ocean ocean carbon reservoir[46]",24820.69604
"Ocean.Initial Deep ocean ocean carbon reservoir[47]",32642.8348821
"Ocean.Initial Deep ocean ocean carbon reservoir[48]",24759.3323949
"Ocean.Initial Deep ocean ocean carbon reservoir[49]",27369.8575672
"Ocean.Initial Deep ocean ocean carbon reservoir[50]",29322.2114883
"Ocean.Initial Deep ocean ocean carbon reservoir[51]",31451.6150845
"Ocean.Initial Deep ocean ocean carbon reservoir[52]",32729.7577462
"Ocean.Initial Deep ocean ocean carbon reservoir[53]",29519.5986475
"Ocean.Initial Deep ocean ocean carbon reservoir[54]",26217.0341301
"Ocean.Initial Deep ocean ocean carbon reservoir[55]",27080.9881537
"Ocean.Initial Deep ocean ocean carbon reservoir[56]",27459.5015491
"Ocean.Initial Deep ocean ocean carbon reservoir[57]",27368.4536315
"Ocean.Initial Deep ocean ocean carbon reservoir[58]",28157.7428926
"Ocean.Initial Deep ocean ocean carbon reservoir[59]",26202.9904602
"Ocean.Initial Deep ocean ocean carbon reservoir[60]",26661.6034389
"Ocean.Initial Deep ocean ocean carbon reservoir[61]",25935.8591966
"Ocean.Initial Deep ocean ocean carbon reservoir[62]",26651.7259584
"Ocean.Initial Deep ocean ocean carbon reservoir[63]",30488.8841257
"Ocean.Initial Deep ocean ocean carbon reservoir[64]",33165.1163724
"Ocean.Initial Deep ocean ocean carbon reservoir[65]",28197.7037935
"Ocean.Initial Deep ocean ocean carbon reservoir[66]",29041.7924554
"Ocean.Initial Deep ocean ocean carbon reservoir[67]",26091.5215639
"Ocean.Initial Deep ocean ocean carbon reservoir[68]",30369.6836456
"Ocean.Initial Deep ocean ocean carbon reservoir[69]",27081.3305053
"Ocean.Initial Deep ocean ocean carbon reservoir[70]",25631.5355229
"Ocean.Initial Deep ocean ocean carbon reservoir[71]",30577.2577931
"Ocean.Initial Deep ocean ocean carbon reservoir[72]",31061.2147624
"Ocean.Initial Deep ocean ocean carbon reservoir[73]",26529.7087613
"Ocean.Initial Deep ocean ocean carbon reservoir[74]",30847.6276862
"Ocean.Initial Deep ocean ocean carbon reservoir[75]",29258.8386494
"Ocean.Initial Deep ocean ocean carbon reservoir[76]",26032.5243227
"Ocean.Initial Deep ocean ocean carbon reservoir[77]",27394.9998491
"Ocean.Initial Deep ocean ocean carbon reservoir[78]",31599.8236159
"Ocean.Initial Deep ocean ocean carbon reservoir[79]",32715.6700843
"Ocean.Initial Deep ocean ocean carbon reservoir[80]",31056.602756
"Ocean.Initial Deep ocean ocean carbon reservoir[81]",27227.8731909
"Ocean.Initial Deep ocean ocean carbon reservoir[82]",25223.6566018
"Ocean.Initial Deep ocean ocean carbon reservoir[83]",24482.273968
"Ocean.Initial Deep ocean ocean carbon reservoir[84]",29714.1281093
"Ocean.Initial Deep ocean ocean carbon reservoir[85]",26092.3465467
"Ocean.Initial Deep ocean ocean carbon reservoir[86]",30115.4554609
"Ocean.Initial Deep ocean ocean carbon reservoir[87]",26044.1252887
"Ocean.Initial Deep ocean ocean carbon reservoir[88]",30563.5795572
"Ocean.Initial Deep ocean ocean carbon reservoir[89]",24083.1934827
"Ocean.Initial Deep ocean ocean carbon reservoir[90]",24329.856326
"Ocean.Initial Deep ocean ocean carbon reservoir[91]",24662.4514109
"Ocean.Initial Deep ocean ocean carbon reservoir[92]",31403.8643158
"Ocean.Initial Deep ocean ocean carbon reservoir[93]",29555.1640364
"Ocean.Initial Deep ocean ocean carbon reservoir[94]",28367.540548
"Ocean.Initial Deep ocean ocean carbon reservoir[95]",26172.8666374
"Ocean.Initial Deep ocean ocean carbon reservoir[96]",30038.3408186
"Ocean.Initial Deep ocean ocean carbon reservoir[97]",24663.0813269
"Ocean.Initial Deep ocean ocean carbon reservoir[98]",27017.9462818
"Ocean.Initial Deep ocean ocean carbon reservoir[99]",26800.1482531
"Ocean.Initial Deep ocean ocean carbon reservoir[100]",27350.1326841
"Ocean.Initial Intermediate depth ocean carbon reservoir[1]",7341.09802494
"Ocean.Initial Intermediate depth ocean carbon reservoir[2]",4219.83024839
"Ocean.Initial Intermediate depth ocean carbon reservoir[3]",6762.31278215
"Ocean.Initial Intermediate depth ocean carbon reservoir[4]",7847.72103351
"Ocean.Initial Intermediate depth ocean carbon reservoir[5]",8333.34684005
"Ocean.Initial Intermediate depth ocean carbon reservoir[6]",9008.49913698
"Ocean.Initial Intermediate depth ocean carbon reservoir[7]",9201.23140947
"Ocean.Initial Intermediate depth ocean carbon reservoir[8]",6811.74568108
"Ocean.Initial Intermediate depth ocean carbon reservoir[9]",4172.44623523
"Ocean.Initial Intermediate depth ocean carbon reservoir[10]",9328.0288275
"Ocean.Initial Intermediate depth ocean carbon reservoir[11]",6078.30705951
"Ocean.Initial Intermediate depth ocean carbon reservoir[12]",6945.42252941
"Ocean.Initial Intermediate depth ocean carbon reservoir[13]",8730.88666734
"Ocean.Initial Intermediate depth ocean carbon reservoir[14]",4513.72304653
"Ocean.Initial Intermediate depth ocean carbon reservoir[15]",4334.83892838
"Ocean.Initial Intermediate depth ocean carbon reservoir[16]",7574.57782446
"Ocean.Initial Intermediate depth ocean carbon reservoir[17]",5247.71709088
"Ocean.Initial Intermediate depth ocean carbon reservoir[18]",3446.90829282
"Ocean.Initial Intermediate depth ocean carbon reservoir[19]",7035.61778212
"Ocean.Initial Intermediate depth ocean carbon reservoir[20]",4050.13969186
"Ocean.Initial Intermediate depth ocean carbon reservoir[21]",4967.14175054
"Ocean.Initial Intermediate depth ocean carbon reservoir[22]",9310.32697846
"Ocean.Initial Intermediate depth ocean carbon reservoir[23]",8310.85058914
"Ocean.Initial Intermediate depth ocean carbon reservoir[24]",9549.47983091
"Ocean.Initial Intermediate depth ocean carbon reservoir[25]",5162.76578987
"Ocean.Initial Intermediate depth ocean carbon reservoir[26]",3180.09481919
"Ocean.Initial Intermediate depth ocean carbon reservoir[27]",6670.25730215
"Ocean.Initial Intermediate depth ocean carbon reservoir[28]",9309.96831607
